# 1. proc label     2. energy            3. bias correction   4. niters  5. time
71.24466666666666    -8.747239633662e-01   2.261474044218e-04   7.1245e+01   6.8441e+04
72.73133333333334    -8.741667598597e-01   2.296990044198e-04   7.2731e+01   7.5538e+04
72.67066666666666    -8.608321718083e-01   2.295073274748e-04   7.2671e+01   7.7509e+04
74.70133333333334    -8.836398258756e-01   2.502092793344e-04   7.4701e+01   7.9168e+04
         72.956    -8.770895542788e-01   2.345416441564e-04   7.2956e+01   7.6888e+04
72.39533333333334    -8.699051274105e-01   2.347466199478e-04   7.2395e+01   7.1944e+04
72.42266666666667    -8.731403535915e-01   2.388678830799e-04   7.2423e+01   7.6653e+04
73.37866666666666    -8.948416870715e-01   2.603102888202e-04   7.3379e+01   8.1012e+04
         73.062    -8.770590057144e-01   2.491712298027e-04   7.3062e+01   7.5354e+04
71.58266666666667    -8.657556362623e-01   2.091235476538e-04   7.1583e+01   6.6372e+04
         73.138    -8.672515695946e-01   2.652448940623e-04   7.3138e+01   7.1040e+04
73.53666666666666    -8.745962484609e-01   2.586040537728e-04   7.3537e+01   7.8459e+04
72.43666666666667    -8.701165824667e-01   2.597854403657e-04   7.2437e+01   7.7693e+04
         72.466    -8.653174262134e-01   2.486417556079e-04   7.2466e+01   7.5924e+04
         72.698    -8.707504496595e-01   2.297663702553e-04   7.2698e+01   7.2660e+04
         72.736    -8.691754904937e-01   2.615989173948e-04   7.2736e+01   7.6028e+04
73.59866666666667    -8.759829004908e-01   2.306391986444e-04   7.3599e+01   8.0317e+04
          72.71    -8.611216049819e-01   2.362655165193e-04   7.2710e+01   7.4330e+04
         72.552    -8.658914593245e-01   2.484611811747e-04   7.2552e+01   7.5194e+04
73.50133333333333    -8.685794228383e-01   2.557076160786e-04   7.3501e+01   8.3342e+04
73.16133333333333    -8.753766493920e-01   2.256041988096e-04   7.3161e+01   7.7271e+04
73.59666666666666    -8.748950451651e-01   2.330661921228e-04   7.3597e+01   8.3805e+04
71.59133333333334    -8.668319930138e-01   2.151624508759e-04   7.1591e+01   6.7361e+04
72.73866666666666    -8.518714608264e-01   2.454039176887e-04   7.2739e+01   7.1854e+04
73.01933333333334    -8.841836450551e-01   2.654891064439e-04   7.3019e+01   7.5608e+04
73.42333333333333    -8.659321929398e-01   2.382585941715e-04   7.3423e+01   7.9150e+04
73.02666666666667    -8.792527522779e-01   2.420452505788e-04   7.3027e+01   7.9220e+04
72.33733333333333    -8.641904066143e-01   2.405497171856e-04   7.2337e+01   6.9981e+04
         73.482    -8.830961197657e-01   2.486129441372e-04   7.3482e+01   7.5149e+04
72.54866666666666    -8.731391392992e-01   2.563970744553e-04   7.2549e+01   7.4699e+04
73.75866666666667    -8.818791422318e-01   2.430628892202e-04   7.3759e+01   8.0687e+04
          71.97    -8.648628511077e-01   2.432341912355e-04   7.1970e+01   7.6670e+04
         72.768    -8.800508135241e-01   2.271540604097e-04   7.2768e+01   7.4757e+04
72.94133333333333    -8.744475568642e-01   2.265551184115e-04   7.2941e+01   7.7640e+04
72.71066666666667    -8.797254794254e-01   2.248418332140e-04   7.2711e+01   7.7477e+04
72.79066666666667    -8.788644883699e-01   2.495743057375e-04   7.2791e+01   7.2642e+04
         73.622    -8.782296606813e-01   2.853016266420e-04   7.3622e+01   7.9210e+04
          72.91    -8.714342667962e-01   2.283808286147e-04   7.2910e+01   7.5368e+04
72.20933333333333    -8.750948636037e-01   2.809879163563e-04   7.2209e+01   7.1862e+04
         73.262    -8.766459058743e-01   2.425993956090e-04   7.3262e+01   7.8017e+04
          72.64    -8.713897557866e-01   2.216392850202e-04   7.2640e+01   7.1824e+04
         73.944    -8.771194239848e-01   2.767551348479e-04   7.3944e+01   8.0455e+04
72.56266666666667    -8.564958573027e-01   2.289595575676e-04   7.2563e+01   7.2761e+04
73.37733333333334    -8.751885995384e-01   2.422136842107e-04   7.3377e+01   7.6624e+04
         72.358    -8.820629716295e-01   2.447629016358e-04   7.2358e+01   7.5466e+04
73.52333333333333    -8.835911742735e-01   2.373029548560e-04   7.3523e+01   7.7456e+04
72.46066666666667    -8.601524743594e-01   2.187772269654e-04   7.2461e+01   7.0848e+04
74.09266666666667    -8.996378320688e-01   2.783998311731e-04   7.4093e+01   8.4868e+04
         71.654    -8.447307415249e-01   2.370586806433e-04   7.1654e+01   7.1580e+04
73.31533333333333    -8.758161184729e-01   2.300951312812e-04   7.3315e+01   8.1680e+04
72.81333333333333    -8.822785446847e-01   2.609058592895e-04   7.2813e+01   7.6214e+04
73.00866666666667    -8.784380228077e-01   2.489402899338e-04   7.3009e+01   8.1116e+04
73.12466666666667    -8.970451651595e-01   2.604357608907e-04   7.3125e+01   7.6942e+04
72.45666666666666    -8.812666180243e-01   2.475057942024e-04   7.2457e+01   7.0506e+04
         72.524    -8.610950038834e-01   2.387664385692e-04   7.2524e+01   7.6142e+04
72.42933333333333    -8.712035234442e-01   2.262283296197e-04   7.2429e+01   7.4829e+04
71.44466666666666    -8.597389189398e-01   2.391304204335e-04   7.1445e+01   6.8755e+04
         73.742    -8.902157215641e-01   2.516044702564e-04   7.3742e+01   8.1444e+04
73.47466666666666    -8.842341401922e-01   2.450854436477e-04   7.3475e+01   7.7034e+04
72.45066666666666    -8.834018894744e-01   2.347380025888e-04   7.2451e+01   7.5524e+04
71.90466666666667    -8.775933850144e-01   2.598261063253e-04   7.1905e+01   6.7683e+04
71.58733333333333    -8.596994260065e-01   2.386238319255e-04   7.1587e+01   7.0785e+04
72.82266666666666    -8.771296344530e-01   2.596792941869e-04   7.2823e+01   7.8809e+04
72.56133333333334    -8.736153165457e-01   2.239100347345e-04   7.2561e+01   7.6628e+04
72.53133333333334    -8.843061060513e-01   2.283483961529e-04   7.2531e+01   7.2483e+04
72.99266666666666    -8.669647758603e-01   2.356052720164e-04   7.2993e+01   7.2727e+04
         73.856    -8.824796528859e-01   2.691350836458e-04   7.3856e+01   8.1038e+04
73.16333333333333    -8.765942818267e-01   2.620572823124e-04   7.3163e+01   7.7257e+04
         73.128    -8.877157668929e-01   2.495563923340e-04   7.3128e+01   7.5342e+04
73.74266666666666    -8.953253969565e-01   2.403225745481e-04   7.3743e+01   7.8504e+04
72.22733333333333    -8.654527047903e-01   2.450762950973e-04   7.2227e+01   7.0676e+04
71.85266666666666    -8.685112104318e-01   2.657052967366e-04   7.1853e+01   7.1249e+04
         73.726    -8.716121589771e-01   2.508361166492e-04   7.3726e+01   7.9248e+04
72.69266666666667    -8.658570984522e-01   2.110856340825e-04   7.2693e+01   7.4422e+04
         71.788    -8.822075991997e-01   2.513892194350e-04   7.1788e+01   7.0265e+04
73.05866666666667    -8.742710710889e-01   2.399435111098e-04   7.3059e+01   7.8655e+04
72.96533333333333    -8.888754589556e-01   2.452736566732e-04   7.2965e+01   7.0466e+04
71.40666666666667    -8.647495708879e-01   2.320299775421e-04   7.1407e+01   7.3982e+04
         71.584    -8.797389066122e-01   2.399766849295e-04   7.1584e+01   7.1827e+04
         72.306    -8.587320302553e-01   2.211763791785e-04   7.2306e+01   7.3191e+04
         73.226    -8.612031167077e-01   2.340920830448e-04   7.3226e+01   7.7114e+04
72.80933333333333    -8.858247358318e-01   2.634523726575e-04   7.2809e+01   7.6231e+04
         72.404    -8.539855638744e-01   2.584491551986e-04   7.2404e+01   7.4382e+04
71.56133333333334    -8.689480091208e-01   2.205741598264e-04   7.1561e+01   6.7802e+04
72.40933333333334    -8.860683151156e-01   2.525289863053e-04   7.2409e+01   6.8304e+04
73.13333333333334    -8.735049241599e-01   2.520242362404e-04   7.3133e+01   8.0666e+04
72.83733333333333    -8.678792897500e-01   2.290662980491e-04   7.2837e+01   7.3592e+04
73.99666666666667    -8.889771209037e-01   2.454555408282e-04   7.3997e+01   8.1071e+04
         73.298    -8.657327845815e-01   2.617854907757e-04   7.3298e+01   8.1973e+04
73.53266666666667    -8.794791074156e-01   2.528284090971e-04   7.3533e+01   7.3365e+04
73.75333333333333    -8.767856537757e-01   2.408134680989e-04   7.3753e+01   7.6003e+04
72.78266666666667    -8.781759368888e-01   2.473262875938e-04   7.2783e+01   7.7122e+04
         73.096    -8.806833527968e-01   2.374193440850e-04   7.3096e+01   7.5743e+04
72.73133333333334    -8.740380922045e-01   2.223153205115e-04   7.2731e+01   7.5438e+04
73.59533333333333    -8.758336237238e-01   2.312540149050e-04   7.3595e+01   8.2137e+04
72.98933333333333    -8.657786587840e-01   2.180000391762e-04   7.2989e+01   7.5946e+04
72.17533333333333    -8.693267411384e-01   2.279577677883e-04   7.2175e+01   7.0535e+04
72.51933333333334    -8.678578405797e-01   2.347770573774e-04   7.2519e+01   7.6974e+04
73.26066666666667    -8.788908396254e-01   2.350801284206e-04   7.3261e+01   7.4760e+04
         73.648    -8.829392470017e-01   2.475364299515e-04   7.3648e+01   7.9630e+04
          73.28    -8.770373196500e-01   2.328055719361e-04   7.3280e+01   7.4703e+04
         73.984    -8.836881470168e-01   2.867179829522e-04   7.3984e+01   8.0984e+04
71.62466666666667    -8.670108557345e-01   2.663198053815e-04   7.1625e+01   7.6504e+04
         73.316    -8.805640892641e-01   2.505786176180e-04   7.3316e+01   8.0417e+04
         73.958    -8.922406359289e-01   2.649408279202e-04   7.3958e+01   7.5944e+04
73.73733333333334    -8.836874728601e-01   2.586977227044e-04   7.3737e+01   7.9478e+04
71.31466666666667    -8.632862070748e-01   2.327739545965e-04   7.1315e+01   7.2749e+04
73.41733333333333    -8.718741198709e-01   2.591324184095e-04   7.3417e+01   7.8324e+04
73.20066666666666    -8.869657890847e-01   2.595625352427e-04   7.3201e+01   7.3164e+04
73.36266666666667    -8.945460484738e-01   2.437405104383e-04   7.3363e+01   8.1327e+04
73.65266666666666    -8.876012620708e-01   2.522235227126e-04   7.3653e+01   8.0069e+04
72.61666666666666    -8.681387338022e-01   2.364331055794e-04   7.2617e+01   7.5280e+04
71.53666666666666    -8.753159261207e-01   2.666233939300e-04   7.1537e+01   6.7180e+04
         73.078    -8.752542341425e-01   2.582454144705e-04   7.3078e+01   7.6761e+04
73.57933333333334    -8.727374064080e-01   2.134034708091e-04   7.3579e+01   7.6776e+04
         72.528    -8.712753913682e-01   2.384347703986e-04   7.2528e+01   7.3595e+04
74.04266666666666    -8.700600472826e-01   2.573720290815e-04   7.4043e+01   7.7913e+04
         73.274    -8.580932723069e-01   2.236631872013e-04   7.3274e+01   7.4983e+04
72.39133333333334    -8.525303878114e-01   2.453515500722e-04   7.2391e+01   7.3500e+04
         72.306    -8.691965321568e-01   2.312008903886e-04   7.2306e+01   7.4616e+04
73.25666666666666    -8.754320953868e-01   2.629155699338e-04   7.3257e+01   7.5033e+04
