# 1. proc label     2. energy            3. bias correction   4. time
            257    -1.029510945574e+00   5.348812277755e-04   7.6709e+04
            258    -1.076302740192e+00   5.654701914889e-04   9.3400e+04
            259    -1.037673882989e+00   5.391213245755e-04   8.6679e+04
            260    -1.063658101871e+00   5.900413961170e-04   8.5850e+04
            261    -1.073767193632e+00   6.572980636411e-04   8.5858e+04
            262    -1.077519212298e+00   5.820364160106e-04   8.7365e+04
            263    -1.055934315840e+00   5.321242829708e-04   8.1463e+04
            264    -1.049764216822e+00   5.821186517466e-04   8.4419e+04
            265    -1.076506594272e+00   6.579649398901e-04   8.2399e+04
            266    -1.097751152062e+00   8.871460450064e-04   9.5197e+04
            267    -1.072665514859e+00   5.037724686553e-04   8.6490e+04
            268    -1.057938463704e+00   6.146119285779e-04   8.6554e+04
            269    -1.030649844004e+00   5.690958187557e-04   8.3528e+04
            270    -1.063841390123e+00   6.154226642407e-04   8.7987e+04
            271    -1.088802493825e+00   6.162685801631e-04   8.9358e+04
            272    -1.054178511569e+00   5.747213192863e-04   8.4511e+04
            273    -1.037110530598e+00   6.039396891946e-04   7.9967e+04
            274    -1.061744456576e+00   5.280602944041e-04   7.5345e+04
            275    -1.056193902141e+00   5.618692428839e-04   8.5496e+04
            276    -1.061130886415e+00   6.440153434777e-04   8.5188e+04
            277    -1.057461689520e+00   6.461244563021e-04   8.8223e+04
            278    -1.068831905881e+00   6.986688049243e-04   8.7168e+04
            279    -1.063034493610e+00   5.701272211431e-04   8.3508e+04
            280    -1.039844217884e+00   6.570658137259e-04   8.7856e+04
            281    -1.062500677978e+00   5.322973984858e-04   8.7611e+04
            282    -1.039768712403e+00   4.937161027807e-04   7.9685e+04
            283    -1.047585166452e+00   5.109255859985e-04   8.3654e+04
            284    -1.085433409862e+00   6.687883108158e-04   8.1986e+04
            285    -1.063672600597e+00   5.767735310803e-04   8.8475e+04
            286    -1.095528788592e+00   6.167514272089e-04   8.6688e+04
            287    -1.032184246169e+00   4.520038403322e-04   8.4138e+04
            288    -1.067144450503e+00   7.656780755340e-04   8.1105e+04
            289    -1.078611052845e+00   7.283125083594e-04   8.4247e+04
            290    -1.066407667047e+00   7.376619707836e-04   8.5448e+04
            291    -1.024129512601e+00   5.001577424788e-04   8.2858e+04
            292    -1.062048269304e+00   5.291280541517e-04   9.0280e+04
            293    -1.032660322413e+00   5.905877390905e-04   8.2152e+04
            294    -1.077687823908e+00   6.075131087418e-04   8.4041e+04
            295    -1.069239756198e+00   6.809340846301e-04   8.4337e+04
            296    -1.061631630824e+00   5.972057190145e-04   7.9259e+04
            297    -1.054893274393e+00   6.173570036873e-04   8.2527e+04
            298    -1.057107836601e+00   7.595975810419e-04   7.9061e+04
            299    -1.051312217518e+00   6.131468708458e-04   9.0042e+04
            300    -1.097727569909e+00   9.302722810104e-04   9.0625e+04
            301    -1.074581350881e+00   6.762623595813e-04   8.1206e+04
            302    -1.057594375274e+00   7.823037475558e-04   8.6502e+04
            303    -1.090727505636e+00   8.516396148741e-04   8.8898e+04
            304    -1.048228674254e+00   6.160668761579e-04   8.8376e+04
            305    -1.052514013810e+00   6.694031626458e-04   8.1628e+04
            306    -1.038000555459e+00   4.539233700930e-04   7.7429e+04
            307    -1.052856794470e+00   5.892807067373e-04   8.1146e+04
            308    -1.062841121406e+00   5.956497163812e-04   8.0793e+04
            309    -1.042449512392e+00   5.343609546058e-04   8.4378e+04
            310    -1.059229811545e+00   4.836253502586e-04   8.3170e+04
            311    -1.098531560107e+00   6.774075311757e-04   8.0489e+04
            312    -1.028786408895e+00   6.514180198713e-04   7.7297e+04
            313    -1.077220194512e+00   5.982760494441e-04   8.7569e+04
            314    -1.048934231065e+00   6.210037850039e-04   8.2401e+04
            315    -1.085576870557e+00   5.659832542538e-04   7.7960e+04
            316    -1.042289457977e+00   5.811556087194e-04   7.8492e+04
            317    -1.060998428921e+00   5.818864534211e-04   8.3568e+04
            318    -1.060502567973e+00   6.012689817963e-04   8.6476e+04
            319    -1.014553372904e+00   5.547279104322e-04   8.6047e+04
